uri,followers,genres,name,popularity
spotify:artist:6OOvjtNBVM1FYpNAaOzm9s,1458,"['deep underground hip hop', 'halifax indie']",Kayo,29
spotify:artist:0sV6QzECLIDKuGvscO13V5,243,[],Lucy,29
spotify:artist:0hBuRTye7O9COtl3BV9P31,365,[],Chorus & Orchestra,29
spotify:artist:1SFwOcCV4Lhn7VxGJMCkf8,11601,['glitch hop'],Mimosa,29
spotify:artist:19QzBfgfbcbByY8SFvXA2F,4126,"['canadian indie', 'canadian singer-songwriter']",Jeremy Fisher,29
spotify:artist:2xSvBiPoUxEzmRLuDQdUer,5933,[],Lushlife,29
spotify:artist:4OO3sW1MwAxI5MW3V1Dx4v,526,['disney'],The Disneyland Children's Chorus,29
spotify:artist:5WkG4xw3ROjY4Azq86SfIg,1896,[],Evix,29
spotify:artist:6PJVrZQUx2azXg7XcVagYW,16069,[],Full Gospel Baptist Church Fellowship International Ministry of Worship,29
spotify:artist:2xMOfuQeNn7IaHchvmwuqz,4656,['indie poptimism'],The Young Wild,29
spotify:artist:2vUbOx0zj57h8lbQK4dYaM,1760,[],Bobby Green,29
spotify:artist:7xMkS2osPSe4lWFBnvE12A,7230,"['indie folk', 'oakland indie', 'stomp and holler']",Port O'Brien,29
spotify:artist:4lRqolbrFoozEqeNSlwBSP,373,[],NEØN,29
spotify:artist:6OlcRxdAiJfOY2SiexBMej,2958,[],Stunt Taylor,29
spotify:artist:4ugFr36dry8wGrxxBQrz0A,3936,['australian alternative pop'],Grace Pitts,29
spotify:artist:4IqkwrIatVfPr9kyvWjnih,1493,['sky room'],WildOnes,29
spotify:artist:7e5ZdCHUdTxRpUmZSAdN8f,29059,[],Original London Cast,29
spotify:artist:0vIY2Vkkwq0GZHCuqAdbrZ,2805,[],Edwin Birdsong,29
spotify:artist:4phRwQR3N91LCXwjBuwrbp,9288,['nottingham indie'],Rue Royale,29
spotify:artist:63lDLSKY3joOAchpthTxlV,5961,['otacore'],Giant Woman,29
spotify:artist:5XUiLFn8nlHBdfkITsHv7s,2708,['praise'],Lamar Campbell & Spirit Of Praise,29
spotify:artist:314O0ETcr7Vp094fiVah2b,533,[],"Daniel Reichard, Ensemble feat. Tituss Burgess",29
spotify:artist:51ZJCe1WhaIDtkjJR5bVhO,4494,[],Matt Gresham,29
spotify:artist:6UZjMbRfAjRLW07QrshGcI,1411,[],MOHAN KANAN,29
spotify:artist:4qKwlKNazcGkibiO9FFVEl,4563,[],Kyle Coglitore,29
spotify:artist:4r8gnu4jAM8oYj1uKTeDlq,5183,['indie poptimism'],"Oh, Be Clever",29
spotify:artist:0fD5BX3LMVhizfqa5K7znw,2156,['norwegian pop'],Rytmeklubben,29
spotify:artist:1fXh1YKdyqWAQPzXYgZqbl,6824,[],Lady,29
spotify:artist:1fvTRLriXxVuwoSBqIhHJc,2632,['anthem worship'],Southside Worship,29
spotify:artist:51mrqc0Dgc0DcMwSpX0CvE,7786,"['outlaw country', 'red dirt', 'texas country']",Honeybrowne,29
spotify:artist:0riQwemsOuO4qtu9Kdqv9i,888,[],AXSHN,29
spotify:artist:2J36VNWeaTFUrTwucwvZuA,5494,[],Speak,29
spotify:artist:0A6FJxbPXVQERjVKzfqfRC,2838,['contemporary country'],Austin Webb,29
spotify:artist:1L3mQeJx5YUcTqhIHD7pjV,10763,['channel pop'],Kenzie Nimmo,29
spotify:artist:1ADOdE5G5ToLJQBP9hv9NF,3026,[],Irene Diaz,29
spotify:artist:1A6FdqW71M3hwWZnbWuXae,5136,['drill'],La4ss,29
spotify:artist:30c4TmiDS89MMwdRm3BotX,4725,['neo r&b'],SPZRKT,29
spotify:artist:0gFVZqXqhdX8Obteqob5vE,3425,['baroque pop'],Alex Izenberg,29
spotify:artist:5R2aEHXvhpcbsL6tAJt5do,11608,[],Pearl and the Beard,29
spotify:artist:6BBoChUAFpZQP6q4e1KStv,10407,['folktronica'],Psapp,29
spotify:artist:14vRqqUru4fVO5ZGxxVqSm,1965,[],Drew Howard,29
spotify:artist:0lmpSjaPzC8ChqeFQ6Z3VS,4542,['fidget house'],Hervé,29
spotify:artist:1Y6h5hMy5IgqxMvRfn1NB9,1521,[],Water Park,29
spotify:artist:4e4lcwPxcGOe7k5gxGiS1a,3930,"['indie quebecois', 'montreal indie']",Heartstreets,29
spotify:artist:04K0BYv0Afn6AGrT2rsji2,1112,[],Ferb,29
spotify:artist:7nyLigsJ4LWLqVvMrSlQf7,53883,['deep dance pop'],Asher Monroe,29
spotify:artist:1NGIcWzf6Ucy1PTZvxA1vm,5438,[],Mike Floss,29
spotify:artist:4wFC1LuNR16aWZQEe1zVNc,826,[],Paul Laone,29
spotify:artist:0oYWECmtozBZGjnklDFPTH,11075,['shiver pop'],Carousel,29
spotify:artist:14jWPTviD30k11Jccwmq8E,13037,"['indie punk', 'indie surf', 'vancouver punk']",The Courtneys,29
spotify:artist:4fHQYmgI4o3CSwsDfeIsQI,7973,[],Wannabe Jalva,29
spotify:artist:4vzLZN7MD9TVnsLK7bR5oF,9386,[],Lady Danville,29
spotify:artist:1YJMjs8wqatS75Lisew4wN,6318,['dubstep product'],Blackburner,29
spotify:artist:5T9M6oY1Nf9z6tPSV9XLGl,4379,[],Guard,29
spotify:artist:5TBBOIO5oFGWVP76xvb81e,2544,['indie electropop'],Elle Watson,29
spotify:artist:7tPIyJ34dF0If0tsdnzHOE,2688,"['christian indie', 'indiecoustica']",Jason Polley,29
spotify:artist:5TesVKMq16peTfJC46PbYw,2132,"['classic girl group', 'doo-wop', 'rhythm and blues']",The Bobbettes,29
spotify:artist:054HxOGnZjUe5Kk39SAQxQ,7654,[],Sara Haze,29
spotify:artist:15CMKIUPCTqlhDIDzUdx5p,959,[],Karla Devito,29
spotify:artist:7rkeuiwd38oOVhBvOtLL1P,11362,"['brooklyn indie', 'deep indie rock']",Buke & Gase,29
spotify:artist:7rYBN0oKCQeSw2SHYgcck5,1169,['deep tropical house'],Paxel,29
spotify:artist:60JUOTnRuDTetm7Hiwonev,2204,[],Dickie Valentine,29
spotify:artist:1WLGlayiDpqOK8doYCiQTa,14138,"['deep pop r&b', 'indie r&b']",Kayla Brianna,29
spotify:artist:4uuUGaQKEYJW2b78K0HD6X,20513,[],Divine Fits,29
spotify:artist:4cmbcY03AMf9h2krGBuucg,3913,"['indie singer-songwriter', 'nashville singer-songwriter']",Hannah Miller,29
spotify:artist:7qugSH6OA23DE6I5v4kpdv,4100,['calgary indie'],Michael Bernard Fitzgerald,29
spotify:artist:04weGKj3nAChyEmS9RFF5y,18637,['sheffield indie'],The Crookes,29
spotify:artist:6EQHs4WQkiMPkxSY4BfHE9,1308,[],Stylez Major,29
spotify:artist:6FLMHHUhqa9B8wpImQmcn9,414,[],Dash of Honey,29
spotify:artist:7pJUhzXnY3s96KGuQadfUQ,5751,[],Nico Stai,29
spotify:artist:2PKUc5LXsZNjqOpAZKcFgz,4812,"['acoustic pop', 'folk-pop']",Catherine Feeny,29
spotify:artist:7sECLFfpeGHQYRH7Lvc9pA,4590,['psychedelic rock'],Arthur Lee,29
spotify:artist:0mXtFctn2QrVGiOQqRVf8j,1581,['viral trap'],Tbam,29
spotify:artist:7tuBWiixe5LwMEGlrfGSrv,6872,[],Wise Blood,29
spotify:artist:1SLtdFap7Mjk5jYavPFPQB,3377,[],Luke,29
spotify:artist:0k8OKrLrQaizmJKKtMIs3z,2230,['brooklyn indie'],The Landing,29
spotify:artist:60B23TrXjMKuy9qKkjnYXI,10511,['worship'],Free Chapel,29
spotify:artist:2tKdhceBIPAabG1BMuVhpa,5537,['oth indie'],Matthew Ryan,29
spotify:artist:082ucvevZdducAmIo7jhgz,1659,[],i said yes,29
spotify:artist:1ZxaNqrkTzqjsbXrCZM0qy,6171,['wonky'],Nobody,29
spotify:artist:61ILbtwJ8xiy4FG0cAYvvb,16471,['champeta'],Mr.Black,29
spotify:artist:68UQlzsduvHd2OXQaXdNc5,1784,"['cartoon', ""children's music""]","SpongeBob, Patrick & The Monsters",29
spotify:artist:6KAwb5D0KanI575XxOucMt,34425,"['contemporary country', 'country dawn', 'country road', 'modern country rock']",Edens Edge,29
spotify:artist:683lE3PgdanngWCkm4za5n,2501,[],The Peasall Sisters,29
spotify:artist:5Su2KD2PFFCWlautZ9ZZpm,4291,[],How Sad,29
spotify:artist:08mxaoupOEaITXv1WTbSNl,4879,['underground hip hop'],KeithCharles Spacebar,29
spotify:artist:0jOImUkQkjgfBfDeCNQWyh,2699,['traditional folk'],Noel Paul Stookey,29
spotify:artist:4yBP36OGJNfQLqiI6IWQqv,10570,"['experimental pop', 'metropopolis']",White Hinterland,29
spotify:artist:6Lt0qzVmaKAw52vpXMTT3i,8726,[],The Peach Kings,29
spotify:artist:4jbh1BeqqFVqqH7GACcWdH,2313,['deep dubstep'],Halvorsen,29
spotify:artist:67tNmCzk9teeC1h8FgmqJA,10756,['nashville indie'],Kyle Andrews,29
spotify:artist:2Mk3pJkCCcKqp5UZOAPb1x,563,[],A Chorus Line Ensemble,29
spotify:artist:7uzJiBrgOJrSMR6PoGJA0h,2971,['reggae rock'],Shrub,29
spotify:artist:2qM8nfa1P9M0RSlWt2Hq0m,4643,['monterrey indie'],Telepathic Teddy Bear,29
spotify:artist:4Vu68x2xlwYZtz4ZVpz52g,1500,[],Boys Don't Cry,29
spotify:artist:4W8Yz77BGq4uaiqCR2sYJ9,15921,['gauze pop'],Vondelpark,29
spotify:artist:7mZLd5IhBmpt8X6SYCC3FI,3761,['vapor trap'],Frit$,29
spotify:artist:6Ju8rLVGq0MMt0NaXyfLJJ,3737,"['chillwave', 'future funk', 'indie dream pop', 'vaporwave']",Teams,29
spotify:artist:6IZyBaB8s1xUK63Ltp9h0b,4074,['indie surf'],The Gloomies,29
spotify:artist:4WQM9gsqlWK9AgSiDQeuaD,10573,['dmv rap'],Big Flock,29
spotify:artist:5ytWQCwbpVBXeDdS0RMgP3,7985,['brighton indie'],Peggy Sue,29
spotify:artist:5z1DqxATiiwtej3BiBGWNC,7835,[],B.Reith,29
spotify:artist:2eOMK1OO6IvCCg4YTfwX7C,3339,[],Matt Reed,29
spotify:artist:5yLzPjejoWM3eiYNoejATm,8111,"['indie quebecois', 'rock quebecois']",Malajube,29
spotify:artist:2dsXb3lvdajcCHgWZS4vxr,17118,['omaha indie'],Tilly And The Wall,29
spotify:artist:68xcbQiyjcmPsgRChCm2wj,6290,['indie poptimism'],Cardiknox,29
spotify:artist:2N7DBqf05DIw5tqKLRAUq4,13429,['baroque pop'],Daniel Rossen,29
spotify:artist:7mG6pkFav8HNFQBmWMlrpt,3920,[],Jessi Malay,29
spotify:artist:0kjZvGERXMvPFSs6DB5UFF,4908,[],Phazz,29
spotify:artist:6yurgMo0y3rDTwlgk06y6p,618,[],KingVodka,29
spotify:artist:6mPVyXVEtodJcnf9AhjCHN,3055,['philly indie'],The Teeth,29
spotify:artist:597CP9C0UdGafCazphTLDa,290,[],The Children Movie Players,29
spotify:artist:3Nr8EAmJ6b95ydy2o8h5vd,1463,['karaoke'],Zoom Karaoke,29
spotify:artist:5IGCzzsV7ScBR9cSgWYZF6,4688,[],FREEMAN,29
spotify:artist:3NSm1Gs94hozMxnhPbGPZi,458,[],Funktown America,29
spotify:artist:3t56cz9dhL53ioNIZFCDBo,2807,[],Portland,29
spotify:artist:3MglAh7qh77HM2G908FcyD,6932,[],Sparkle,29
spotify:artist:7BXomU2x3VZogFb0keMZHf,1675,['norwegian pop'],WNDR,29
spotify:artist:3MHlIt9IAlysdZJz2xvkj6,73,[],"Peggy Lee (performer), Oliver Wallace (comductor), Walt Disney Studio Orchestra",29
spotify:artist:6md7K2UM0UBU0fzI5erQCb,6434,[],Olivia Olson,29
spotify:artist:6ouFS85JDWqD452ZMGzzx0,5584,['indie dream pop'],Observer Drift,29
spotify:artist:5A7Hbw7DZdPkS0IroRMDpd,1099,[],Myra,29
spotify:artist:6oehHnT0dzxsAO4m4BXoAs,2898,[],Ruth,29
spotify:artist:1tCanPo942hgj1AMNaGU88,2511,[],Taylor Berrett,29
spotify:artist:795IijLmwRgpmD9p9ctkpM,2644,[],Sweet Thing,29
spotify:artist:1sxu3pxg9icRUHpyWpDxz2,7344,['deep talent show'],Vicci Martinez,29
spotify:artist:1Gbxli0knSZyHYCOKlv1Er,9024,[],Nova Rockafeller,29
spotify:artist:6nd8HpwGLAIoTWdfDKi966,207,[],"Liz Callaway, Howard McGillin, David Zippel, Lex de Azevedo, Larry Bastian, Larry Schwartz",29
spotify:artist:0VsU6iPTvo3KmiaYJr03wb,5583,[],ELEL,29
spotify:artist:1sY7Ak1Ygf2ZqmiZPTkZw5,11953,"['freak folk', 'noise pop']",Avey Tare's Slasher Flicks,29
spotify:artist:0XdmdxjK0TXuC90HNcBKRz,6762,[],Lovelife,29
spotify:artist:6hALa9u5I9KY2PLC2rzsLE,10856,"['neon pop punk', 'pop emo', 'pop punk']",The Higher,29
spotify:artist:1oXVwXDuzKQAxKW0UsCoRI,355,[],Goldfield Ghost Town,29
spotify:artist:3FLUxNMRqlnJFNYvyBpJyn,9260,['aussietronica'],Charles Murdoch,29
spotify:artist:3Er4s8F6Ugd0PESHxmYt0I,48668,['post-teen pop'],Jamie Lynn Spears,29
spotify:artist:1niLozUusxkiOr68fCKNny,3435,['denver rap'],Pries,29
spotify:artist:6hBY5Lh8jDraauB9148Ub5,4798,['indie rock'],Flake Music,29
spotify:artist:0XmsLZGAfaW5GvksORVlXJ,41,[],Linda Talcott,29
spotify:artist:7CwtxcRBPq5Xt7BNoDOfVe,453,[],Connie Allen,29
spotify:artist:3KPP9ZbN4Yu5mEQj2UWRqn,9873,[],Paper Bird,29
spotify:artist:0XxYqdAMqriYeGQf1Se0Ln,4388,[],Alexx Calise,29
spotify:artist:28rNZfNFHhZt6yYOmUzYVK,2976,['austindie'],Bee Caves,29
spotify:artist:5r8cx09Wdz9YeIbDhzfnna,4259,['reunion pop'],Tess,29
spotify:artist:1HsZAliZZlaQ9eQTPAGybF,6611,['indie poptimism'],Genevieve,29
spotify:artist:6hYrBYtoVGArYJcqvYxN4r,10656,"['boy band', 'canadian pop']",SoulDecision,29
spotify:artist:29oC50T8bu88migNloxhgT,9564,['indie poptimism'],PHASES,29
spotify:artist:6fYqX8n6gG3FNbSufuvj3E,8869,[],John the Ghost,29
spotify:artist:3ga6P2RJRcvCRdnNcyK6wr,18618,[],The Bohicas,29
spotify:artist:21Z32HrM98tvP45zCAsTuH,7044,[],Grand National,29
spotify:artist:1EWdqCstl0YgU6TlWkoCY9,296,[],Sean Biggs,29
spotify:artist:0RjyW369Wyqush2rz41dkA,3253,['toronto indie'],Jaunt,29
spotify:artist:1xQd5ZsSiEiz0wgdobasZM,4524,['florida rap'],Lajan Slim,29
spotify:artist:0O8Q5C7YcMWghyISchsJsy,7813,['fake'],GMPresents & Jocelyn Scofield,29
spotify:artist:3Xtq9IlfA0l3dNPe3lhGAY,1548,[],Ryan Helsing,29
spotify:artist:6tvu1fHXbGJptenEHnIMXF,2993,['anthem emo'],Tanner Swift,29
spotify:artist:0NVG9QUs1QB7Bi5I6tdpk8,1800,"['cali rap', 'hyphy']",Trunk Boiz,29
spotify:artist:3XWXhYfA8nspuGoEns5rFw,983,"['slow game', 'west coast trap']",Yung Ty,29
spotify:artist:77sK34HEoBEkzo0jNCVR1t,4372,[],Jaquae,29
spotify:artist:6yym2cpIe5mrZdTYyq2muC,7421,[],Netta Brielle,29
spotify:artist:1ElioVXkBXbxZHPg1J4amN,25600,"['brooklyn indie', 'chillwave', 'indietronica', 'nu gaze']",Bear In Heaven,29
spotify:artist:3clLFvBcY3sA4cXf58rPlt,4395,['deep dubstep'],Electric Joy Ride,29
spotify:artist:3cwKDuj7rWyhvCM4lMTDps,6933,['british singer-songwriter'],Lyla Foy,29
spotify:artist:5DskE0p4D9P53HqtwTsfbT,8436,['future garage'],Kastle,29
spotify:artist:6zoDxs0nnHuD3dKmi7xIIj,4799,[],Watkins Family Hour,29
spotify:artist:3dUocojCFoTznDATmmyo62,2092,[],TomPepe,29
spotify:artist:5lle26yzjJ832LNygnbvPW,10980,['glitch hop'],VibeSquaD,29
spotify:artist:6xacEMejCRrKeXXEcPm8Zd,626,[],Snake Wind,29
spotify:artist:70FInUH7QIioSX9tnIFFz9,5830,['small room'],I Tried to Run Away When I Was 6 (But Got Too Scared to Cross the Street),29
spotify:artist:5mhWyJh66IsnLUNhpFPYuP,8228,[],Gemineyes,29
spotify:artist:1FBCqmeG86hYN7mbbkwAkH,840,[],Sudden Beatz,29
spotify:artist:70YdZdpRWH0JNQc8ABCiAU,25945,['glitch hop'],Paper Diamond,29
spotify:artist:3lyW79oolCj6PAaLUqnze5,10745,['substep'],Gud,29
spotify:artist:117YLv0bvUKDzQgaHwTF7b,5888,['comic'],Spike Jones,29
spotify:artist:24rG8Le0i51KIu6WVtLRF7,5394,['post-screamo'],The New Low,29
spotify:artist:3SFVchRRMmFuOi3Azi0vTo,12196,['candy pop'],Saving Jane,29
spotify:artist:3SAFkB7Hc8yqNXj9TApuGp,6716,[],Tre Coast,29
spotify:artist:3nA8YmVHTNdIQsz0jo7ya5,2870,['hard alternative'],Overscene,29
spotify:artist:3R4ghTFr16VfqxYeDyERee,25861,"['brooklyn indie', 'vapor soul']",MOTHXR,29
spotify:artist:1uF4cReE3ePCZK1oCyCYJI,8184,['australian indie'],Sparkadia,29
spotify:artist:25Wez5zqtKGILG7ReQlNTW,2712,"['big room', 'progressive electro house']",M-3ox,29
spotify:artist:3WkWip0kyAQjb91nEJjUgs,2439,"['deep ragga', 'old school dancehall']",Dirtsman,29
spotify:artist:3jBjP8GvB5zigSypIcs0pW,1456,[],April,29
spotify:artist:10w6u2Dl8HxCul10w4tQsX,3632,[],Audiobot,29
spotify:artist:23G1Mhj13chkHuwWj0kIjl,8324,"['outlaw country', 'red dirt', 'texas country']",Johnny Cooper,29
spotify:artist:75VWPckfFN7CEEcjyqm1xO,9835,['deep pop r&b'],Malachiae Warren,29
spotify:artist:1FmtXlPUyMtD6EZ0J9xKQu,298,[],Solar Skinner,29
spotify:artist:0MLOZd8nYoXxHpOzDH0vXJ,19090,['ambient idm'],MMOTHS,29
spotify:artist:1w2Fy8mrItCpJCqaPQsdIz,3414,[],Jill Baylon,29
spotify:artist:1vN7ZlRrysSyvzfFTfR5vS,505,[],Peter James,29
spotify:artist:47t05O0YPbv8u2lwQmmj8f,2415,['deep underground hip hop'],Trevor the Trash Man,29
spotify:artist:47yGZmF6azRknfxCfBgogv,9714,"['bass trap', 'electronic trap']",TINCUP,29
spotify:artist:47zIwPcR0hJHe69d0rHkJJ,281,['hollywood'],Louis St. Louis,29
spotify:artist:39Bg21BFWDcT8vHpTIGUl0,11427,['escape room'],Awreeoh,29
spotify:artist:38QgRkXw5Wm0RUrkFSh2z7,1108,[],Pingpong,29
spotify:artist:49puftNergH1RRN6qfflut,8286,['worship'],Jared Anderson,29
spotify:artist:7KaasLUJvHN32JTeXBmowR,2550,[],Michael Logen,29
spotify:artist:3ByhvM0DcwHqI25v9mxVXV,1867,[],Mr. Chris,29
spotify:artist:0wVM7wzVUwZRmOeTfCAJV0,5900,['quebec indie'],Folly and the Hunter,29
spotify:artist:6dEsbh3jq2v9kjY7X1pbWp,3684,"['celtic', 'irish folk']",Patrick Street,29
spotify:artist:54piSANQOPhhndGWqqc1DV,2917,[],Felicity,29
spotify:artist:7JZGzmyfB1UjeLLaSVbuuZ,3774,['german reggae'],Seeed & Anthony B,29
spotify:artist:3BNmkbmEWEqgjAyzl9kIf0,2646,[],Galactic Marvl,29
spotify:artist:6cjp7rbqkHnUeoaSntDucU,2010,[],Lost Triibe,29
spotify:artist:47GreR3BUyOc92mB51czCU,595,[],Soulful Sounds,29
spotify:artist:0EgftqHXtk840HVLdydk5V,29538,"['bebop', 'cool jazz', 'jazz']",Charlie Parker Quintet,29
spotify:artist:5tJ8dG0l6HMBfHiQoTkOf8,4536,[],Brett Bixby,29
spotify:artist:2DLo7eCypgXm3ViDvElOWE,4141,['vapor soul'],1ST VOWS,29
spotify:artist:54Vv2rSUtn5oPa6cPZau0i,3543,[],SoySauce,29
spotify:artist:6WiZX2e7EGamztEoz3w8nX,491,['show tunes'],Matt Cavenaugh,29
spotify:artist:0eK3NxpaK6woVejg6vA2wc,848,[],Punk Shop Boys,29
spotify:artist:5NtLSCw6j3lTSOUjHnZASC,1404,[],"Juvenile, Wacko, & Skip",29
spotify:artist:0vXy3lcUbZxuQtOaIEww4D,1919,[],Mathien,29
spotify:artist:1hTrRNXiiQzA4BdMtbq6Hw,11849,[],craves,29
spotify:artist:0ctvlzF3Z2VnG3b4DMYXAP,5786,[],Blackchords,29
spotify:artist:37SpTT0AUlotLD5NbQOGjW,873,[],Tryon,29
spotify:artist:2EumY6nN7MHbpDFeROPuqV,29856,['brooklyn indie'],Friends,29
spotify:artist:35jETwUr0r0Xbz8hUy1lLd,8012,[],BEEZ,29
spotify:artist:0dUvrNlnJghsrq4fs8r2vr,84,[],Jason Swinscoe,29
spotify:artist:54EWi5KY2lo3zgmzhsDyDm,2286,"['bay area hip hop', 'west coast trap']",Smigg Dirtee,29
spotify:artist:3DzLgO4OlXJ0Hhij6ansAb,1721,"['lds', 'lds youth']",Nik Day,29
spotify:artist:0avfu59aaLpixKGba6Fiw2,3931,['new americana'],Ruby the RabbitFoot,29
spotify:artist:1IJ07vDr9EMAG2QVhqapmR,1360,[],Carolyn Jones,29
spotify:artist:439RqyQhzmvM2TG7hn4KVs,1046,"['candy pop', 'lgbtq+ hip hop']",Samantha Ronson,29
spotify:artist:0FwVERzNvlDZP73cqbliBd,3093,[],Aimee Allen,29
spotify:artist:5geIMZUDvBE9CwP2iBnBuM,18496,[],The Madden Brothers,29
spotify:artist:3C9ZYQMURYOJ0oFgZM7mJu,2490,[],Kaizen,29
spotify:artist:1mokjdCi7WgljE0iTp8SSR,11989,['portland indie'],Ramona Falls,29
spotify:artist:5rYsQRgDxgTosxmKx1OTux,3226,"['grunge pop', 'pop rock']",Dexter Freebish,28
spotify:artist:61g53RNwNxFue8DjFshq05,1178,['movie tunes'],Hayley Mills,28
spotify:artist:5YsrgTpxX1RoZHUtjdUMVo,19440,"['hip house', 'old school hip hop']",Rob Base,28
spotify:artist:670zxVZumEmvrlNtRPALSq,1355,['deep pop r&b'],Kendre,28
spotify:artist:023YJhJlLPOOn0pDUjRtaD,3309,['underground hip hop'],Black Dave,28
spotify:artist:6uEDmPvOArrrhDP6fTf2Ki,271,['halloween'],The Halloween Dancer,28
spotify:artist:7x8MuRMbm9XIldHSJOtoNo,42386,['baton rouge rap'],22 Savage,28
spotify:artist:0H4Rek6UJ2GpLm5HduQ9uv,3436,[],Land of the Loops,28
spotify:artist:6S2tR6p4xGzMhu4NH63CtG,39,[],Magnifikate feat. Jess Nitties,28
spotify:artist:6RSjQAgshuShqxq1U5Y0lt,331,[],TRU Tactics,28
spotify:artist:6srMvNO4FuE3jKRhbpBJlT,924,[],The Boom Circuits,28
spotify:artist:5dOeMEZ3BkdvZwSURGsfAk,273,[],DJ SLS,28
spotify:artist:6sn1KjI14lIWWSd3IJm5bU,4325,['indie anthem-folk'],Longfellow,28
spotify:artist:0LxNRMxfVJgMbbGSC7dxAI,4235,[],Tickle Me Pink,28
spotify:artist:6sOSG6LdUAxXKc1afKufbi,4492,['deep talent show'],Luke Wade,28
spotify:artist:0oxmexlKTti9cCpu56Mczy,359,[],Melting Oak,28
spotify:artist:5ZjMJYukp8ZmGCpXpzqZkV,8588,"['dance-punk', 'louisville indie', 'new rave']",VHS or Beta,28
spotify:artist:6R7zdJe3ureDg62TSgHTPH,1291,[],Patric Johnston,28
spotify:artist:6ZccA6Up3OSLUY7m8NNLUs,2627,[],Gerardo,28
spotify:artist:73uyDLNGkeOTDdgkRPA0MJ,14453,[],Nice As Fuck,28
spotify:artist:73zx64RsUoERRD2dPhdCEy,5733,[],Mo Thugs,28
spotify:artist:0sqAJzf2NCihzzyiH0e0d1,4325,[],Manufactured Superstars,28
spotify:artist:6Zg4grHLEskbfQY6WUlwmZ,45201,['reggaeton flow'],Dynel,28
spotify:artist:0aDiDIQbJrePa1QFZidEmy,4740,['ambient idm'],Mokhov,28
spotify:artist:66uOhXPcCmXFosB8DkSs4b,2648,[],Tommy Sparks,28
spotify:artist:6MvmYzMqIYBs3lOY9G5myH,2647,[],Nine Pound Shadow,28
spotify:artist:5h1Af1Mg02gkHVmuR8gipS,89,[],The Foot-Notes,28
spotify:artist:7H7WXeeihG2SMsdGkLcD5G,187,[],The Heavy Band,28
spotify:artist:0fSAWIobds73A9QNcdBgbz,625,[],Arjana,28
spotify:artist:64P6kZ20gN4cXQsZCYhoe2,9270,['christian indie'],The Gospel Whiskey Runners,28
spotify:artist:14UDrYSSYIvARs1nIdVdXA,2822,"['lds', 'slc indie']",Ryan Shupe & The Rubberband,28
spotify:artist:0CEc9lghR3yQlU6W4jL1nj,16802,['chillwave'],Kisses,28
spotify:artist:7HhAblMGRqtFO3xKWAUCqT,4422,[],Matthew Nash,28
spotify:artist:0kD7FAemiMmweaPtg0XIMq,3614,[],The Voyagers,28
spotify:artist:0PKaChV93dPWRrXNrmXQfb,14118,['christian uplift'],The Ember Days,28
spotify:artist:0vTBc2IpccX4e59gatG4d1,13906,[],Yulema,28
spotify:artist:0zxqZbtHkdJGxHDsRlXBQw,227,[],Toque D Keda,28
spotify:artist:07n5xX0sqYNI0lVzGYT4Pg,2939,[],DJ RPM,28
spotify:artist:63hMbJ08jrIVgp9rdxivpP,1060,[],Kristene Di Marco,28
spotify:artist:0PuOTaQilwmrn6xRCKVsFo,3194,[],Ishi,28
spotify:artist:0QsGiZaEitDoqU4AQJhPqF,1751,[],KO,28
spotify:artist:0k6ADtcN40i3s054thSNH2,41,['movie tunes'],Clarence Nash,28
spotify:artist:7xtMcD46huwc5ibeGZRBqB,2241,[],Adam Agin,28
spotify:artist:0dxksSC5mTHHwwC6DUR3I3,147,[],Norman Fisher-Jones,28
spotify:artist:0sNgjo2IC4YgJr6MF1bFS0,11428,"['outlaw country', 'red dirt', 'texas country']",Cody Canada & The Departed,28
spotify:artist:0RaR5kDG6RThEm7WOgpLO9,5183,"['electro swing', 'nu jazz']",Nicolas Repac,28
spotify:artist:0ZqF46gvYuIgK5S5LjsUjk,5043,"['anthem worship', 'christian pop']",Grayson Reed,28
spotify:artist:71AKMxha3s72NFx9W4kPhW,1047,[],Jay Hayden,28
spotify:artist:71Cez1b1NqsxIn5u8XNiQD,6304,"['a cappella', 'college a cappella']",The Dartmouth Aires,28
spotify:artist:0r8Bh4zJgtYWdJtWRgWu3L,1612,[],BOGA,28
spotify:artist:0r1QrxNtH4pRKXyiCJwZUn,3089,['cartoon'],Miss Piggy,28
spotify:artist:79g9vsMMooAco9g2SGq4ja,2559,[],JJ and The Pillars,28
spotify:artist:7ia9Mj4e6Te5oJwgjM29g5,2398,[],LE SINNER,28
spotify:artist:0bhDbXEM9xuKfuQWXmUHHt,1289,[],SVDKO,28
spotify:artist:79xu36jzq3a5nU8uubNZr9,9204,"['emo', 'emo punk']",Maritime,28
spotify:artist:7pfjDb0p6uYuy5ghYLmfmV,7179,[],Kicks n Licks,28
spotify:artist:0b3Qo1mk6w8cjcq1TmJiWy,4809,[],Kasket Club,28
spotify:artist:030ma4QtsnydUwd4M2qXWt,1186,"['slack-key guitar', 'ukulele']",Brittni Paiva,28
spotify:artist:7niNF3K2RlyrucFH7iZjWk,8094,"['canadian electropop', 'etherpop', 'vapor pop']",Lydia Ainsworth,28
spotify:artist:6jF345xlOryBwNKDbuAyN3,21126,"['chillwave', 'grave wave', 'indietronica', 'new jersey indie']",Memory Tapes,28
